Sample_Id,Latitude,Longitude,Midpoint_Date_Local,Year,Month,Day,Chlorophyll_Index,Ceratium fusus,Ceratium furca,Ceratium lineatum,Ceratium tripos,Ceratium macroceros,Ceratium horridum,Ceratium longipes,Ceratium arcticum,Dinoflagellate cysts (Total),Ceratium kofoidii
493MB-19,38.085,-71.067,2/6/16 9:07,2016,2,6,1,0,0,0,0,0,0,0,0,0,0
493MB-21,37.877,-70.738,2/6/16 10:22,2016,2,6,1,0,0,0,0,0,0,0,0,0,0
493MB-23,37.665,-70.41,2/6/16 11:37,2016,2,6,1,0,0,0,0,0,0,0,0,0,0
493MB-25,37.443,-70.103,2/6/16 12:53,2016,2,6,1,0,0,0,0,0,0,0,0,0,0
493MB-27,37.203,-69.812,2/6/16 14:13,2016,2,6,1,0,0,15000,0,0,0,0,0,0,0
493MB-29,36.962,-69.525,2/6/16 15:33,2016,2,6,1,0,0,0,0,0,0,0,0,0,0
493MB-31,36.712,-69.25,2/6/16 16:54,2016,2,6,1,0,15000,0,0,0,0,0,0,0,0
493MB-33,36.46,-68.977,2/6/16 18:13,2016,2,6,1,0,0,0,0,0,0,0,0,0,0
493MB-35,36.208,-68.708,2/6/16 19:33,2016,2,6,1,0,0,0.001,0,0,0,0,0,0,0
494MB-1,40.31,-73.678,3/5/16 2:00,2016,3,5,1,0,0,0,0,0,0,0,0,0,0
494MB-3,40.068,-73.378,3/5/16 3:49,2016,3,5,1,0,0,0,0,0,0,0,0,0,0
494MB-5,39.823,-73.085,3/5/16 5:22,2016,3,5,1,0,0,0,0,0,0,0,0,0,0
494MB-7,39.577,-72.795,3/5/16 6:52,2016,3,5,1,0,0,0,0,0,0,0,0,0,0
494MB-9,39.322,-72.503,3/5/16 8:24,2016,3,5,1,0,0,0,0,0,0,0,0,0,0
494MB-11,39.063,-72.232,3/5/16 9:52,2016,3,5,1,0,15000,0,0,0,0.001,0,0,0,0
494MB-13,38.805,-71.96,3/5/16 11:20,2016,3,5,1,0,0,0,0,0,0,0,0,0,0
494MB-15,38.552,-71.693,3/5/16 12:44,2016,3,5,1,0,0,0,0,0,0,0,0,0,0
494MB-17,38.298,-71.417,3/5/16 14:05,2016,3,5,1,0,15000,0,0,0,0,0,0,0,0
494MB-19,38.05,-71.135,3/5/16 15:27,2016,3,5,1,0.001,0,0,0,0,0,0,0,0,0
494MB-21,37.83,-70.817,3/5/16 16:49,2016,3,5,1,0.001,0,0,0,0,0,0,0,0,0
494MB-23,37.61,-70.5,3/5/16 18:12,2016,3,5,1,0,0,0,0,0,0,0,0,0,0
494MB-25,37.387,-70.195,3/5/16 19:34,2016,3,5,1,0,0,0,0,0,0,0,0,0,0
494MB-27,37.143,-69.908,3/5/16 21:03,2016,3,5,1,0.001,15000,0,0,0,0,0,0,0,0
494MB-29,36.9,-69.622,3/5/16 22:32,2016,3,5,1,0,0,0,0,0,0,0,0,0,0
494MB-31,36.643,-69.352,3/5/16 23:57,2016,3,5,1,0,0,0,0,0,0,0,0,0,0
494MB-33,36.375,-69.105,3/6/16 1:15,2016,3,6,1,0,15000,0,0,0,0,0,0,0,0
494MB-35,36.108,-68.858,3/6/16 2:33,2016,3,6,1,0,0,0,0,0,0,0,0,0,0
494MB-37,35.845,-68.592,3/6/16 3:56,2016,3,6,1,0,0,0,0,0,0,0,0,0,0
494MB-39,35.61,-68.3,3/6/16 5:22,2016,3,6,1,0,0,0,0,0,0,0,0,0,0
468MC-1,43.217,-65.735,4/9/16 14:36,2016,4,9,1,0,0,0,0,0,0,0,0,0,0
468MC-3,43.265,-66.18,4/9/16 16:03,2016,4,9,1,0,0,0,0,0,0,0,0,0,0
468MC-5,43.313,-66.632,4/9/16 17:30,2016,4,9,1,0,0,0,0,0,0,0,0,0,0
468MC-7,43.358,-67.087,4/9/16 18:58,2016,4,9,1,0.001,0,0,0.001,0,0,0,0,0,0
468MC-9,43.402,-67.54,4/9/16 20:25,2016,4,9,1,0,0,0,0,0,0,0,0,0,0
468MC-11,43.445,-67.997,4/9/16 21:54,2016,4,9,1,0,0,0,0,0,0,0,0,0,0
468MC-13,43.485,-68.453,4/9/16 23:21,2016,4,9,1,0,0,0,0,0,0,0,0,0,0
468MC-15,43.523,-68.908,4/10/16 0:49,2016,4,10,1,0.001,0,0,0.001,0,0,0.001,0,0,0
468MC-17,43.56,-69.367,4/10/16 2:16,2016,4,10,1,0.001,0,0,0,0,0,0,0,0,0
468MC-19,43.595,-69.823,4/10/16 3:44,2016,4,10,2,0,0,0,0,0,0,0,0,0,0
496MB-1,40.308,-73.657,5/6/16 18:09,2016,5,6,2,0.001,0,0,0,0,0,0,0,0,0
496MB-3,40.07,-73.353,5/6/16 19:36,2016,5,6,6.5,15000,35000,15000,130000,0,0,0,0,0,0
496MB-5,39.832,-73.05,5/6/16 21:02,2016,5,6,6.5,15000,15000,15000,0.001,0,0,0,0,0,0
496MB-7,39.59,-72.75,5/6/16 22:30,2016,5,6,6.5,15000,35000,0,35000,0,0,15000,0,0,0
496MB-9,39.347,-72.453,5/6/16 23:59,2016,5,6,2,0,0,0,0,0,0,0,0,0,0
496MB-11,39.1,-72.163,5/7/16 1:29,2016,5,7,2,0,0,0,0,0,0,0,0,0,0
496MB-13,38.853,-71.877,5/7/16 2:58,2016,5,7,2,0,0.001,0,0,0.001,0,0,0,0,0
496MB-15,38.643,-71.55,5/7/16 4:20,2016,5,7,2,35000,95000,0,15000,35000,0,0,0,0,0
496MB-17,38.438,-71.215,5/7/16 5:42,2016,5,7,1,15000,35000,0,0.001,0.001,15000,0,0,0,0
496MB-19,38.23,-70.882,5/7/16 7:04,2016,5,7,1,15000,15000,0,15000,0,0,0,0,0,0
496MB-21,38.003,-70.56,5/7/16 8:23,2016,5,7,1,0,0,0,0.001,0,0,0,0,0,0
496MB-23,37.777,-70.25,5/7/16 9:40,2016,5,7,1,0,0,0,0,0,0,0,0,0,0
496MB-25,37.55,-69.942,5/7/16 10:57,2016,5,7,0,0,0,0,0,0,0,0,0,0,0
496MB-27,37.31,-69.65,5/7/16 12:16,2016,5,7,0,0,0,0,0,0,0,0,0,0,0
496MB-29,37.065,-69.368,5/7/16 13:35,2016,5,7,0,0,0,0,0,0,0,0,0,0,0
496MB-31,36.808,-69.092,5/7/16 14:56,2016,5,7,0,0,0,0,0,0,0,0,0,0,0
496MB-33,36.55,-68.83,5/7/16 16:16,2016,5,7,0,0,0,15000,0.001,0,0,0,0,0,0
496MB-35,36.29,-68.572,5/7/16 17:37,2016,5,7,1,0,15000,0,0.001,15000,0,0,0,0,0
469MC-1,43.367,-65.405,5/13/16 17:41,2016,5,13,2,15000,0,0,0,0,0,15000,0,0,0
469MC-3,43.4,-65.862,5/13/16 18:56,2016,5,13,2,0.001,0,0,15000,0,0,0.001,0,0,0
469MC-5,43.432,-66.317,5/13/16 20:11,2016,5,13,2,0.001,0,0,15000,0,0,0.001,0,0,0
469MC-7,43.462,-66.775,5/13/16 21:26,2016,5,13,1,0.001,0,0,0,0,0,0.001,0,0,0
469MC-9,43.49,-67.233,5/13/16 22:41,2016,5,13,1,0,0,0,15000,0,0,15000,0,0,0
469MC-11,43.515,-67.69,5/13/16 23:56,2016,5,13,1,0,0,0,0,0,0,0,0,0,0
469MC-13,43.54,-68.15,5/14/16 1:11,2016,5,14,1,0,0.001,0,0,0,0,0,0,0,0
469MC-15,43.562,-68.608,5/14/16 2:26,2016,5,14,1,0.001,0,0,0,0,0,15000,0,0,0
469MC-17,43.583,-69.067,5/14/16 3:41,2016,5,14,1,0,0,0,0,0,15000,0,0,0,0
469MC-19,43.602,-69.527,5/14/16 4:56,2016,5,14,1,0,0.001,0,0,0,0,0,0,0,0
497MB-1,40.33,-73.687,6/3/16 20:26,2016,6,3,1,0,0,0,0.001,15000,0,0,0,0,0
497MB-3,40.087,-73.39,6/3/16 21:43,2016,6,3,1,15000,0.001,0,15000,0,0,0,0,0,0
497MB-5,39.84,-73.095,6/3/16 22:59,2016,6,3,1,65000,95000,0,0,0,0,0,0,0,0
497MB-7,39.59,-72.798,6/4/16 0:17,2016,6,4,1,95000,15000,0,15000,15000,0,0,0,0.001,0
497MB-9,39.343,-72.508,6/4/16 1:34,2016,6,4,2,35000,35000,0,0.001,0.001,0,0,0,0,0
497MB-11,39.095,-72.22,6/4/16 2:52,2016,6,4,1,0,0.001,0,15000,0,0,0,0,0,0
497MB-13,38.837,-71.935,6/4/16 4:08,2016,6,4,1,0,0,0,0,15000,0,0,0,0,0
497MB-15,38.582,-71.66,6/4/16 5:22,2016,6,4,1,0.001,15000,0,0.001,0.001,0,0,0,0,0
497MB-17,38.327,-71.385,6/4/16 6:37,2016,6,4,1,0,0.001,0,0.001,0.001,0,0,0,0,0
497MB-19,38.087,-71.087,6/4/16 7:50,2016,6,4,1,0,95000,0,35000,0,15000,0,0,0,0
497MB-21,37.863,-70.773,6/4/16 8:59,2016,6,4,1,0,0.001,0,0,0,0,0,0,0.001,0
497MB-23,37.64,-70.46,6/4/16 10:09,2016,6,4,1,0,0,0,0,0,0,0,0,0,0
497MB-25,37.418,-70.152,6/4/16 11:19,2016,6,4,1,0,0,0,0,0,0,0,0,0,0
497MB-27,37.17,-69.873,6/4/16 12:36,2016,6,4,1,0,0,0,0,0.001,0,0,0,0,0
497MB-29,36.92,-69.597,6/4/16 13:54,2016,6,4,1,0,0,0,0,0,0,0,0,0,0
497MB-31,36.663,-69.343,6/4/16 15:12,2016,6,4,1,0,0,0,0,0,0,0,0,0,0
497MB-33,36.397,-69.097,6/4/16 16:34,2016,6,4,1,0,0,0,0.001,0,0,0,0,0,0
470MC-1,43.192,-65.715,6/17/16 0:40,2016,6,17,1,0,0,0,0,0,0,0,0,0,0
470MC-3,43.245,-66.167,6/17/16 1:50,2016,6,17,1,0,0,0,0.001,0.001,0,0,0,0,0
470MC-5,43.295,-66.62,6/17/16 2:59,2016,6,17,1,15000,0,0,0,0,0,15000,0,0,0
470MC-7,43.343,-67.073,6/17/16 4:08,2016,6,17,1,15000,15000,0,15000,0,35000,0,35000,0,0
470MC-9,43.39,-67.527,6/17/16 5:18,2016,6,17,1,0.001,0.001,0,0.001,0,0,15000,0,0,0
470MC-11,43.435,-67.982,6/17/16 6:28,2016,6,17,1,0,15000,0,0,0,15000,0,0,0,0
470MC-13,43.478,-68.437,6/17/16 7:37,2016,6,17,1,0.001,0.001,0,0.001,0,0.001,0,0,0,0
470MC-15,43.518,-68.892,6/17/16 8:47,2016,6,17,1,15000,0,0,0.001,0,0,0,35000,0,0
470MC-17,43.558,-69.348,6/17/16 9:56,2016,6,17,1,0.001,0,0,0,0,15000,0.001,0,0,0
498MB-1,40.33,-73.677,7/8/16 19:18,2016,7,8,6.5,15000,65000,0,0,0,0,0,0,65000,0
498MB-3,40.075,-73.395,7/8/16 20:46,2016,7,8,6.5,0,420000,0,35000,0,0,0,0,0,0
498MB-5,39.82,-73.117,7/8/16 22:14,2016,7,8,6.5,0,300000,0,65000,0,0,0,0,0,0
498MB-7,39.568,-72.837,7/8/16 23:39,2016,7,8,2,0.001,170000,0,35000,15000,0,0,0,0,0
498MB-9,39.318,-72.552,7/9/16 1:00,2016,7,9,1,15000,15000,0,15000,15000,0,0,0,0,0
498MB-11,39.067,-72.268,7/9/16 2:21,2016,7,9,1,0,0,0,0,0,0,0,0,0,0
498MB-13,38.817,-71.978,7/9/16 3:42,2016,7,9,1,0,0,0,0,0,0,0,0,0.001,0
498MB-15,38.572,-71.687,7/9/16 4:58,2016,7,9,1,0,0,0,0,0,0,0,0,0,0
498MB-17,38.328,-71.397,7/9/16 6:14,2016,7,9,1,0.001,0,0,0,15000,0,0,0,0,0
498MB-19,38.085,-71.095,7/9/16 7:31,2016,7,9,1,0.001,15000,0,0,0.001,0,0,0,0.001,0
498MB-21,37.87,-70.772,7/9/16 8:44,2016,7,9,2,15000,15000,0,0,15000,0,0,0,0,0
498MB-23,37.655,-70.45,7/9/16 9:58,2016,7,9,1,0,0,0,0.001,0,0,0,0,0,0
498MB-25,37.437,-70.13,7/9/16 11:11,2016,7,9,1,0,0,0,0,0,0,0,0,0,0
498MB-27,37.2,-69.85,7/9/16 12:25,2016,7,9,1,0,0,0,0,0,0,0,0,0,0
498MB-29,36.952,-69.57,7/9/16 13:40,2016,7,9,1,0,0,0,0,0,0,0,0,0,0
498MB-31,36.708,-69.287,7/9/16 14:56,2016,7,9,1,0,0,0,0,0,0,0,0,0,0
498MB-33,36.467,-69,7/9/16 16:16,2016,7,9,1,0,0,0,0,0,0,0,0,0,0
498MB-35,36.223,-68.717,7/9/16 17:34,2016,7,9,1,0,0,0,0,0,0,0,0,0,0
471MC-1,43.208,-65.725,7/21/16 13:39,2016,7,21,1,15000,0,0,0.001,0,0,0,0,0,0
471MC-3,43.258,-66.177,7/21/16 15:13,2016,7,21,1,0,0,0,0,0,0,0,0,0,0
471MC-5,43.307,-66.632,7/21/16 16:47,2016,7,21,1,0.001,0,0,0.001,0,0,0.001,0,0,0
471MC-7,43.352,-67.085,7/21/16 18:21,2016,7,21,2,35000,15000,0,0.001,0.001,0,35000,0,0,0
471MC-9,43.397,-67.54,7/21/16 19:55,2016,7,21,1,0,15000,0,0.001,0,0,0.001,0,0,0
471MC-11,43.438,-67.995,7/21/16 21:30,2016,7,21,1,15000,15000,0,0,0,0,15000,0,0,0
471MC-13,43.478,-68.45,7/21/16 23:04,2016,7,21,1,35000,0,15000,15000,0,0,15000,0,0,0
471MC-15,43.518,-68.907,7/22/16 0:38,2016,7,22,1,15000,15000,15000,0.001,0,0,15000,0,0,0
471MC-17,43.555,-69.363,7/22/16 2:12,2016,7,22,1,0,0,0,0,0,0,0,0,0,0
471MC-19,43.59,-69.822,7/22/16 3:46,2016,7,22,1,0,0,0,0,0,0,0,0,0,0
499MB-1,40.317,-73.67,8/5/16 19:50,2016,8,5,1,0,15000,0,0.001,0.001,0,0,0,35000,0
499MB-3,40.077,-73.368,8/5/16 21:14,2016,8,5,1,0,15000,0,0,0.001,0,0,0,15000,0
499MB-5,39.833,-73.07,8/5/16 22:37,2016,8,5,2,0,15000,0,0.001,15000,0,0,0,35000,0
499MB-7,39.592,-72.778,8/5/16 23:58,2016,8,5,2,0,15000,0,0,15000,0,0,0,15000,0
499MB-9,39.345,-72.487,8/6/16 1:19,2016,8,6,1,0,0.001,0,0.001,0.001,0,0,0,0,0
499MB-11,39.098,-72.197,8/6/16 2:39,2016,8,6,1,15000,0,0,0,0.001,0,0,0,0,0
499MB-13,38.857,-71.905,8/6/16 3:59,2016,8,6,1,0,0,0,0,0,0,0,0,0,0
499MB-15,38.615,-71.608,8/6/16 5:18,2016,8,6,1,15000,0,0,0,0,0.001,0,0,0,0
499MB-17,38.375,-71.313,8/6/16 6:38,2016,8,6,1,0,0,0,0,0,0,0,0,0,0
499MB-19,38.145,-71.013,8/6/16 7:53,2016,8,6,1,0,0.001,0.001,0.001,0,0,0,0,0,0
499MB-21,37.918,-70.703,8/6/16 9:06,2016,8,6,1,0,0,0,0,0.001,0,0,0,0,0
499MB-23,37.692,-70.393,8/6/16 10:17,2016,8,6,1,0.001,0,0,0.001,0.001,0,0,0,0,0
499MB-25,37.463,-70.093,8/6/16 11:29,2016,8,6,1,0,0,0,0,0,0,0,0,0,0
499MB-27,37.212,-69.82,8/6/16 12:44,2016,8,6,1,0,0,0,0,0,0,0,0,0.001,0
499MB-29,36.96,-69.548,8/6/16 13:58,2016,8,6,1,0,0,0,0,0,0,0,0,0,0
499MB-31,36.71,-69.283,8/6/16 15:14,2016,8,6,1,0,0,0,0,0,0,0,0,0,0
499MB-33,36.455,-69.017,8/6/16 16:31,2016,8,6,1,0,0,0,0,0,0,0,0,0,0
499MB-35,36.198,-68.752,8/6/16 17:50,2016,8,6,1,0,0,0,0.001,0,0,0,0,0,0
472MC-1,43.225,-65.63,8/25/16 12:19,2016,8,25,2,35000,15000,0,15000,0,15000,15000,0,65000,0
472MC-3,43.272,-66.083,8/25/16 13:59,2016,8,25,2,0,0,0,0,0,0,0,0,0,0
472MC-5,43.317,-66.537,8/25/16 15:39,2016,8,25,2,15000,15000,0,0,0,0,0,0,0,0
472MC-7,43.36,-66.99,8/25/16 17:21,2016,8,25,2,35000,130000,0,35000,15000,0,0,0,15000,0
472MC-9,43.402,-67.445,8/25/16 19:01,2016,8,25,2,0.001,420000,0,35000,15000,0,0,0,0,0
472MC-11,43.44,-67.902,8/25/16 20:41,2016,8,25,2,15000,95000,0,0,15000,0,0,0,0,0
472MC-13,43.478,-68.357,8/25/16 22:22,2016,8,25,2,95000,130000,0,0,0,0,0,0,0,0
472MC-15,43.515,-68.815,8/26/16 0:02,2016,8,26,2,0,130000,0,0,0,0,0,0,15000,0
472MC-17,43.548,-69.273,8/26/16 1:43,2016,8,26,2,0,35000,0,0,0,0,0,0,0,0
472MC-19,43.582,-69.73,8/26/16 3:24,2016,8,26,2,0,0.001,0,0,0,0,0,0,0,0
500MB-1,40.327,-73.682,9/9/16 18:15,2016,9,9,6.5,0,0.001,0,0.001,15000,0,0,0,0,0
500MB-3,40.085,-73.382,9/9/16 19:37,2016,9,9,6.5,0,0,15000,0,0,0,0,0,0,0
500MB-5,39.84,-73.085,9/9/16 20:58,2016,9,9,2,0,15000,0,0.001,15000,0,0,0,0,0
500MB-7,39.597,-72.792,9/9/16 22:19,2016,9,9,2,0,0.001,0,35000,35000,0,0,0,0,0
500MB-9,39.353,-72.497,9/9/16 23:43,2016,9,9,1,0,0,0,15000,0,0,0,0,0,0
500MB-11,39.115,-72.197,9/10/16 1:08,2016,9,10,1,0,0,0,0,0.001,0,0,0,0,0
500MB-13,38.875,-71.9,9/10/16 2:34,2016,9,10,1,0,0.001,0,0.001,0.001,0,0,0,0,0
500MB-15,38.643,-71.593,9/10/16 3:53,2016,9,10,1,0,0,0,0,0,0,0,0,0,0
500MB-17,38.418,-71.278,9/10/16 5:08,2016,9,10,1,15000,0,0,0,15000,0,0,0,0,0
500MB-19,38.192,-70.965,9/10/16 6:24,2016,9,10,1,15000,0.001,0,0.001,0.001,0,0,0,0,0
500MB-21,37.967,-70.662,9/10/16 7:39,2016,9,10,1,0,0,0,0,0.001,0,0,0,0,0
500MB-23,37.735,-70.357,9/10/16 8:58,2016,9,10,1,0,0,0,0,0,0,0,0,0,0
500MB-25,37.502,-70.055,9/10/16 10:16,2016,9,10,1,0,0,0,0,0,0,0,0,0,0
500MB-27,37.267,-69.757,9/10/16 11:36,2016,9,10,1,0,0,0,0,0,0,0,0,0,0
500MB-29,37.025,-69.468,9/10/16 13:00,2016,9,10,1,0,0,0,0,0,0,0,0,0,0
500MB-31,36.785,-69.185,9/10/16 14:23,2016,9,10,1,0,0,0,0,0,0,0,0,0,0
500MB-33,36.542,-68.9,9/10/16 15:45,2016,9,10,1,0,0,0,0,0,0,0,0,0,0
500MB-35,36.298,-68.617,9/10/16 17:07,2016,9,10,1,0,0,0,0,0,0,0,0,0,0
473MC-1,43.21,-65.717,9/29/16 13:42,2016,9,29,2,0,15000,0,0,0,0,0,0,0,0
473MC-3,43.26,-66.17,9/29/16 15:19,2016,9,29,2,0,0.001,0,0.001,0,0,0,0,0,0
473MC-5,43.308,-66.622,9/29/16 16:55,2016,9,29,2,0,0.001,0,0.001,15000,0,0,0,0,0
473MC-7,43.355,-67.075,9/29/16 18:31,2016,9,29,2,15000,35000,0,35000,0.001,0,0,0,0,0
473MC-9,43.4,-67.532,9/29/16 20:08,2016,9,29,2,35000,35000,0.001,15000,0.001,15000,0,0,0,0
473MC-11,43.443,-67.987,9/29/16 21:45,2016,9,29,2,15000,15000,15000,0.001,0.001,0,0,0,0,0
473MC-13,43.485,-68.442,9/29/16 23:21,2016,9,29,2,15000,95000,15000,0.001,0.001,0,0,0,0,0
473MC-15,43.525,-68.898,9/30/16 0:57,2016,9,30,2,0,15000,0,0,0,0,0,0,0,0
473MC-17,43.562,-69.355,9/30/16 2:33,2016,9,30,2,0,65000,15000,15000,0,0,0,0,0,0
501MB-1,40.327,-73.698,10/7/16 18:15,2016,10,7,6.5,0,0,0,0,0.001,0,0,0,0,0
501MB-3,40.083,-73.398,10/7/16 19:37,2016,10,7,2,0,0,0,0,15000,0,0,0,0,0
501MB-5,39.84,-73.102,10/7/16 20:58,2016,10,7,2,0,15000,0,0.001,0.001,0,0,0,0,0
501MB-7,39.597,-72.808,10/7/16 22:19,2016,10,7,2,0,0,15000,0,15000,0,0,0,15000,0
501MB-9,39.345,-72.512,10/7/16 23:44,2016,10,7,2,15000,0,0,0,0.001,0,0,0,15000,0
501MB-11,39.095,-72.227,10/8/16 1:09,2016,10,8,1,0,0,0,0,0,0,0,0,0,0
501MB-13,38.845,-71.943,10/8/16 2:34,2016,10,8,1,0,0,0,0,0,0,0,0,0,0
501MB-15,38.605,-71.65,10/8/16 3:56,2016,10,8,1,0,0,0,0,0,0,0,0,0,0
501MB-17,38.37,-71.348,10/8/16 5:15,2016,10,8,1,0,0,0,0,0.001,0,0,0,0,0
501MB-19,38.133,-71.048,10/8/16 6:35,2016,10,8,2,0,15000,0,0,35000,0,0,0,0,0
501MB-21,37.892,-70.765,10/8/16 7:59,2016,10,8,1,0,0,0,0,0.001,0,0,0,0,0
501MB-23,37.638,-70.492,10/8/16 9:30,2016,10,8,2,0,0,0,0.001,0.001,0,0,0,0,0
501MB-25,37.383,-70.22,10/8/16 11:01,2016,10,8,2,0,0.001,15000,15000,15000,0,0,0,0,0
501MB-27,37.168,-69.907,10/8/16 12:37,2016,10,8,2,0,0.001,15000,0,0.001,0,0,0,0,0
501MB-29,36.96,-69.582,10/8/16 14:16,2016,10,8,1,0.001,0,0,0,0,0,0,0,0,0
501MB-31,36.717,-69.303,10/8/16 16:10,2016,10,8,1,0,0,0,0,0,0,0,0,0,0
474MC-1,43.193,-65.735,11/2/16 19:19,2016,11,2,1,0,0.001,0,0,0.001,0,0,0,0,0
474MC-3,43.245,-66.187,11/2/16 20:40,2016,11,2,1,0,0,0,0,0,0,0,0,0,0
474MC-5,43.295,-66.638,11/2/16 22:00,2016,11,2,1,0,0,0,0,0,0,0,0,0,0
474MC-7,43.342,-67.093,11/2/16 23:21,2016,11,2,1,0,0,0,0,0,0,0,0,0,0
474MC-9,43.388,-67.547,11/3/16 0:41,2016,11,3,1,15000,15000,0.001,0.001,0,0,0,0,0,0
474MC-11,43.432,-68.003,11/3/16 2:03,2016,11,3,1,0,15000,0,0,0,0,0,0,0,0
474MC-13,43.475,-68.457,11/3/16 3:23,2016,11,3,1,0,15000,0,0,15000,0,0,0,0,0
474MC-15,43.515,-68.913,11/3/16 4:44,2016,11,3,1,0,15000,0,15000,0.001,0,0,0,0,0
474MC-17,43.553,-69.37,11/3/16 6:04,2016,11,3,1,0,0.001,0,0,0,0,0,0,0,0
502MB-1,40.315,-73.69,11/4/16 23:06,2016,11,4,6.5,0,0,0,0,0,0,0,0,0,0
502MB-3,40.072,-73.392,11/5/16 0:45,2016,11,5,2,0,0,0,0,0,0,0,0,0,0
502MB-5,39.827,-73.098,11/5/16 2:23,2016,11,5,2,65000,0,0,0,15000,0,0,0,0,0
502MB-7,39.585,-72.817,11/5/16 3:57,2016,11,5,2,0.001,0,15000,0,15000,0,0,0,0,0
502MB-9,39.333,-72.532,11/5/16 5:34,2016,11,5,2,0,0,0,0,0,0,0,0,0,0
502MB-11,39.083,-72.25,11/5/16 7:10,2016,11,5,2,0,0,0,0,0,0,0,0,0,0
502MB-13,38.842,-71.957,11/5/16 8:51,2016,11,5,2,0,0,0,0,0.001,0,0,0,0,0
502MB-15,38.597,-71.665,11/5/16 10:33,2016,11,5,2,15000,0,0,0,0,0,0,0,0,0
502MB-17,38.36,-71.377,11/5/16 12:11,2016,11,5,2,0,0,0,0,0,0,0,0,0,0
502MB-19,38.12,-71.082,11/5/16 13:51,2016,11,5,1,0,0,0,0.001,15000,15000,0,0,0,0
